Id,Name,Specie,Mass,Uncertainity,Analythical Method,Uncertainty Method,Particle Size,N Samples,Reference,Country,Place,Test Year,Control Method,Sampling Method,Latitude,Longitude,CAS Number,Symbol,Reference,Link
K10AW3C,Asphalt Paving Operations,Nickel,0.0083,0.0102,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,Kanpur ,2007,NIL,One ambient sample taken near to paving operations at a site in Mumbai,,,7440-02-0,Ni,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.22",https://doi.org/10.1016/j.atmosres.2013.04.033
K10AW3C,Asphalt Paving Operations,Phosphorus,0.0116,0.0083,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,Kanpur ,2007,NIL,One ambient sample taken near to paving operations at a site in Mumbai,,,7723-14-0,P,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.23",https://doi.org/10.1016/j.atmosres.2013.04.034
K10AW3C,Asphalt Paving Operations,Lead,0.1962,0.0217,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,Kanpur ,2007,NIL,One ambient sample taken near to paving operations at a site in Mumbai,,,7439-92-1,Pb,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.24",https://doi.org/10.1016/j.atmosres.2013.04.035
K10AW3C,Asphalt Paving Operations,Palladium,0.0079,0.0055,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,Kanpur ,2007,NIL,One ambient sample taken near to paving operations at a site in Mumbai,,,2023568,Pd,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.25",https://doi.org/10.1016/j.atmosres.2013.04.036
K10AW3C,Asphalt Paving Operations,Antimony,0.0077,0.0055,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,Kanpur ,2007,NIL,One ambient sample taken near to paving operations at a site in Mumbai,,,7440-36-0,Sb,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.26",https://doi.org/10.1016/j.atmosres.2013.04.037
K10AW3C,Asphalt Paving Operations,Scandium,0.0004,0.0003,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,Kanpur ,2007,NIL,One ambient sample taken near to paving operations at a site in Mumbai,,,7440-20-2,Sc,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.27",https://doi.org/10.1016/j.atmosres.2013.04.038
K10AW3C,Asphalt Paving Operations,Selenium,0.0228,0.0060,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,Kanpur ,2007,NIL,One ambient sample taken near to paving operations at a site in Mumbai,,,7782-49-2,Se,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.28",https://doi.org/10.1016/j.atmosres.2013.04.039
K10AW3C,Asphalt Paving Operations,Silicon,0.1066,0.0099,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,Kanpur ,2007,NIL,One ambient sample taken near to paving operations at a site in Mumbai,,,7440-21-3,Si,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.29",https://doi.org/10.1016/j.atmosres.2013.04.040
K10AW3C,Asphalt Paving Operations,Samarium,0.0088,0.0063,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,Kanpur ,2007,NIL,One ambient sample taken near to paving operations at a site in Mumbai,,,7440-19-9,Sm,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.30",https://doi.org/10.1016/j.atmosres.2013.04.041
K10AW3C,Asphalt Paving Operations,Tin,0.0321,0.0045,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,Kanpur ,2007,NIL,One ambient sample taken near to paving operations at a site in Mumbai,,,7440-31-5,Sn,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.31",https://doi.org/10.1016/j.atmosres.2013.04.042
K10AW3C,Asphalt Paving Operations,Strontium,0.0001,0.0001,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,Kanpur ,2007,NIL,One ambient sample taken near to paving operations at a site in Mumbai,,,7440-24-6,Sr,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.32",https://doi.org/10.1016/j.atmosres.2013.04.043
K10AW3C,Asphalt Paving Operations,Thorium,0.0078,0.0023,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,Kanpur ,2007,NIL,One ambient sample taken near to paving operations at a site in Mumbai,,,7440-29-1,Th,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.33",https://doi.org/10.1016/j.atmosres.2013.04.044
