Id,Name,Specie,Mass,Uncertainity,Analythical Method,Uncertainty Method,Particle Size,N Samples,Reference,Country,Place,Test Year,Control Method,Sampling Method,Latitude,Longitude,CAS Number,Symbol,Reference,Link,Other comments
B25FC3C,Fuel Oil Combustion in Boilers,Tin,0.0346,0.0047,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,7440-31-5,Sn,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.31",https://doi.org/10.1016/j.atmosres.2013.04.042,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B25FC3C,Fuel Oil Combustion in Boilers,Strontium,0.0004,0.0001,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,7440-24-6,Sr,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.32",https://doi.org/10.1016/j.atmosres.2013.04.043,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B25FC3C,Fuel Oil Combustion in Boilers,Thorium,0.0045,0.0020,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,7440-29-1,Th,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.33",https://doi.org/10.1016/j.atmosres.2013.04.044,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B25FC3C,Fuel Oil Combustion in Boilers,Titanium,0.0262,0.0021,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,7440-32-6,Ti,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.34",https://doi.org/10.1016/j.atmosres.2013.04.045,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B25FC3C,Fuel Oil Combustion in Boilers,Vanadium,0.6126,0.0452,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,7440-62-2,V,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.35",https://doi.org/10.1016/j.atmosres.2013.04.046,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B25FC3C,Fuel Oil Combustion in Boilers,Tungsten,0.0359,0.0097,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,7440-33-7,W,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.36",https://doi.org/10.1016/j.atmosres.2013.04.047,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B25FC3C,Fuel Oil Combustion in Boilers,Yttrium,0.0005,0.0004,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,7440-65-5,Y,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.37",https://doi.org/10.1016/j.atmosres.2013.04.048,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B25FC3C,Fuel Oil Combustion in Boilers,Zinc,0.0458,0.0035,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,7440-66-6,Zn,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.38",https://doi.org/10.1016/j.atmosres.2013.04.049,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B25FC3C,Fuel Oil Combustion in Boilers,Zirconium,0.0055,0.0009,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,7440-67-7,Zr,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.39",https://doi.org/10.1016/j.atmosres.2013.04.050,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B25FC3C,Fuel Oil Combustion in Boilers,Flouride,0.0523,0.0054,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM2.5,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,16984-48-8,F-,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.40",https://doi.org/10.1016/j.atmosres.2013.04.051,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B25FC3C,Fuel Oil Combustion in Boilers,Chloride,0.3307,0.0704,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM2.5,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,16887-00-6,Cl-,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.41",https://doi.org/10.1016/j.atmosres.2013.04.052,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B25FC3C,Fuel Oil Combustion in Boilers,Nitrite,0.0127,0.0009,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM2.5,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,14797-65-0,NO2-,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.42",https://doi.org/10.1016/j.atmosres.2013.04.053,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B25FC3C,Fuel Oil Combustion in Boilers,Bromide,0.1122,0.0129,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM2.5,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,24959-67-9,Br-,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.43",https://doi.org/10.1016/j.atmosres.2013.04.054,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B25FC3C,Fuel Oil Combustion in Boilers,Nitrate,0.0658,0.0152,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM2.5,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,14797-55-8,NO3-,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.44",https://doi.org/10.1016/j.atmosres.2013.04.055,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B25FC3C,Fuel Oil Combustion in Boilers,Phosphate,0.008,0.0058,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM2.5,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,14265-44-2,PO4--,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.45",https://doi.org/10.1016/j.atmosres.2013.04.056,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B25FC3C,Fuel Oil Combustion in Boilers,Sulfate,35.0042,2.4802,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM2.5,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,14808-79-8,SO4--,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.46",https://doi.org/10.1016/j.atmosres.2013.04.057,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B25FC3C,Fuel Oil Combustion in Boilers,Sodium ion,0.4674,0.1476,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM2.5,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,,Na+,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.47",https://doi.org/10.1016/j.atmosres.2013.04.058,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B25FC3C,Fuel Oil Combustion in Boilers,Ammonium,0.767,0.0979,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM2.5,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,,NH4+,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.48",https://doi.org/10.1016/j.atmosres.2013.04.059,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B25FC3C,Fuel Oil Combustion in Boilers,Soluble Potassium,0.1598,0.1012,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM2.5,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,,K+,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.49",https://doi.org/10.1016/j.atmosres.2013.04.060,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B25FC3C,Fuel Oil Combustion in Boilers,Soluble Calcium,0.2346,0.1881,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM2.5,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,,Ca2+,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.50",https://doi.org/10.1016/j.atmosres.2013.04.061,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B25FC3C,Fuel Oil Combustion in Boilers,Soluble Magnesium,0.0711,0.0511,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM2.5,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,,Mg2+,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.51",https://doi.org/10.1016/j.atmosres.2013.04.062,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B25FC3C,Fuel Oil Combustion in Boilers,OC1,0.9215,0.0461,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM2.5,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.52",https://doi.org/10.1016/j.atmosres.2013.04.063,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B25FC3C,Fuel Oil Combustion in Boilers,OC2,0.6043,0.0302,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM2.5,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.53",https://doi.org/10.1016/j.atmosres.2013.04.064,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B25FC3C,Fuel Oil Combustion in Boilers,OC3,0.5661,0.0283,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM2.5,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.54",https://doi.org/10.1016/j.atmosres.2013.04.065,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B25FC3C,Fuel Oil Combustion in Boilers,OC4,0.5321,0.0266,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM2.5,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.55",https://doi.org/10.1016/j.atmosres.2013.04.066,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B25FC3C,Fuel Oil Combustion in Boilers,OP,0.2234,0.0112,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM2.5,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.56",https://doi.org/10.1016/j.atmosres.2013.04.067,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B25FC3C,Fuel Oil Combustion in Boilers,EC1,1.9021,0.0951,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM2.5,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.57",https://doi.org/10.1016/j.atmosres.2013.04.068,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B25FC3C,Fuel Oil Combustion in Boilers,EC2,0.6014,0.0301,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM2.5,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.58",https://doi.org/10.1016/j.atmosres.2013.04.069,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
B25FC3C,Fuel Oil Combustion in Boilers,EC3,0,0.0000,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM2.5,3,"Patil et al.,2013",India,Banglore Milk Dairy,25-10-2007,NIL,Composite of 3 samples taken from the exhaust stack of an Industrial boiler  using an isokinetic sampling probe and a dilution chamber(1:08) for 60 min sampling duration,16.0527611,72.9865507,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.59",https://doi.org/10.1016/j.atmosres.2013.04.070,Furnace oil combustion in the boiler to produce steam for pasteurization.Furnace oil (product code-3080-from Chennai petroleum corporation limited)
