Id,Name,Species,Mass,Uncertainity,Analythical Method,Uncertainty Method,Particle Size,N Samples,Reference,Country,Place,Test Year,Sampling Method,Latitude,Longitude,CAS Number,Symbol,Reference,Link,Other comments
M25WC3C,Wood Combustion in Chulha (Stove),Hafnium,0.0005,0.0051,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,Laboratory samples at Mumbai,3-10-2007,composite of 3 samples from a stove burning fire wood (babul) from Mumbai,19.076,72.8777,7440-58-6,Hf,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.13",https://doi.org/10.1016/j.atmosres.2013.04.024,Samples collected from mumbai sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
M25WC3C,Wood Combustion in Chulha (Stove),Mercury,0.0024,0.0020,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,Laboratory samples at Mumbai,3-10-2007,composite of 3 samples from a stove burning fire wood (babul) from Mumbai,19.076,72.8777,7439-97-6,Hg,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.14",https://doi.org/10.1016/j.atmosres.2013.04.025,Samples collected from mumbai sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
M25WC3C,Wood Combustion in Chulha (Stove),Indium,0.1952,0.0270,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,Laboratory samples at Mumbai,3-10-2007,composite of 3 samples from a stove burning fire wood (babul) from Mumbai,19.076,72.8777,7440-74-6,In,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.15",https://doi.org/10.1016/j.atmosres.2013.04.026,Samples collected from mumbai sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
M25WC3C,Wood Combustion in Chulha (Stove),Potassium,1.3442,0.1476,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,Laboratory samples at Mumbai,3-10-2007,composite of 3 samples from a stove burning fire wood (babul) from Mumbai,19.076,72.8777,7440-74-7,K,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.16",https://doi.org/10.1016/j.atmosres.2013.04.027,Samples collected from mumbai sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
M25WC3C,Wood Combustion in Chulha (Stove),Lutetium,0.0004,0.0002,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,Laboratory samples at Mumbai,3-10-2007,composite of 3 samples from a stove burning fire wood (babul) from Mumbai,19.076,72.8777,7440 09-7,Lu,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.17",https://doi.org/10.1016/j.atmosres.2013.04.028,Samples collected from mumbai sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
M25WC3C,Wood Combustion in Chulha (Stove),Magnesium,0.002,0.0014,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,Laboratory samples at Mumbai,3-10-2007,composite of 3 samples from a stove burning fire wood (babul) from Mumbai,19.076,72.8777,7439-95-4,Mg,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.18",https://doi.org/10.1016/j.atmosres.2013.04.029,Samples collected from mumbai sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
M25WC3C,Wood Combustion in Chulha (Stove),Manganese,0.0004,0.0003,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,Laboratory samples at Mumbai,3-10-2007,composite of 3 samples from a stove burning fire wood (babul) from Mumbai,19.076,72.8777,7439-96-5,Mn,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.19",https://doi.org/10.1016/j.atmosres.2013.04.030,Samples collected from mumbai sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
M25WC3C,Wood Combustion in Chulha (Stove),Molybdenum,0.005,0.0024,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,Laboratory samples at Mumbai,3-10-2007,composite of 3 samples from a stove burning fire wood (babul) from Mumbai,19.076,72.8777,7439-98-7,Mo,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.20",https://doi.org/10.1016/j.atmosres.2013.04.031,Samples collected from mumbai sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
M25WC3C,Wood Combustion in Chulha (Stove),Sodium,0.1156,0.0160,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,Laboratory samples at Mumbai,3-10-2007,composite of 3 samples from a stove burning fire wood (babul) from Mumbai,19.076,72.8777,7440-23-5,Na,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.21",https://doi.org/10.1016/j.atmosres.2013.04.032,Samples collected from mumbai sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
M25WC3C,Wood Combustion in Chulha (Stove),Nickel,0.0076,0.0136,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,Laboratory samples at Mumbai,3-10-2007,composite of 3 samples from a stove burning fire wood (babul) from Mumbai,19.076,72.8777,7440-02-0,Ni,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.22",https://doi.org/10.1016/j.atmosres.2013.04.033,Samples collected from mumbai sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
M25WC3C,Wood Combustion in Chulha (Stove),Phosphorus,0.0265,0.0119,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,Laboratory samples at Mumbai,3-10-2007,composite of 3 samples from a stove burning fire wood (babul) from Mumbai,19.076,72.8777,7723-14-0,P,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.23",https://doi.org/10.1016/j.atmosres.2013.04.034,Samples collected from mumbai sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
M25WC3C,Wood Combustion in Chulha (Stove),Lead,0.0193,0.0139,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,Laboratory samples at Mumbai,3-10-2007,composite of 3 samples from a stove burning fire wood (babul) from Mumbai,19.076,72.8777,7439-92-1,Pb,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.24",https://doi.org/10.1016/j.atmosres.2013.04.035,Samples collected from mumbai sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
M25WC3C,Wood Combustion in Chulha (Stove),Palladium,0.0255,0.0083,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,Laboratory samples at Mumbai,3-10-2007,composite of 3 samples from a stove burning fire wood (babul) from Mumbai,19.076,72.8777,2023568,Pd,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.25",https://doi.org/10.1016/j.atmosres.2013.04.036,Samples collected from mumbai sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
M25WC3C,Wood Combustion in Chulha (Stove),Antimony,0.0027,0.0070,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,Laboratory samples at Mumbai,3-10-2007,composite of 3 samples from a stove burning fire wood (babul) from Mumbai,19.076,72.8777,7440-36-0,Sb,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.26",https://doi.org/10.1016/j.atmosres.2013.04.037,Samples collected from mumbai sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
M25WC3C,Wood Combustion in Chulha (Stove),Scandium,0.0005,0.0003,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,Laboratory samples at Mumbai,3-10-2007,composite of 3 samples from a stove burning fire wood (babul) from Mumbai,19.076,72.8777,7440-20-2,Sc,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.27",https://doi.org/10.1016/j.atmosres.2013.04.038,Samples collected from mumbai sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
M25WC3C,Wood Combustion in Chulha (Stove),Selenium,0.0009,0.0064,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,Laboratory samples at Mumbai,3-10-2007,composite of 3 samples from a stove burning fire wood (babul) from Mumbai,19.076,72.8777,7782-49-2,Se,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.28",https://doi.org/10.1016/j.atmosres.2013.04.039,Samples collected from mumbai sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
M25WC3C,Wood Combustion in Chulha (Stove),Silicon,0.0061,0.0044,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,Laboratory samples at Mumbai,3-10-2007,composite of 3 samples from a stove burning fire wood (babul) from Mumbai,19.076,72.8777,7440-21-3,Si,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.29",https://doi.org/10.1016/j.atmosres.2013.04.040,Samples collected from mumbai sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
M25WC3C,Wood Combustion in Chulha (Stove),Samarium,0.0119,0.0085,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,Laboratory samples at Mumbai,3-10-2007,composite of 3 samples from a stove burning fire wood (babul) from Mumbai,19.076,72.8777,7440-19-9,Sm,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.30",https://doi.org/10.1016/j.atmosres.2013.04.041,Samples collected from mumbai sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
M25WC3C,Wood Combustion in Chulha (Stove),Tin,0.0052,0.0038,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,Laboratory samples at Mumbai,3-10-2007,composite of 3 samples from a stove burning fire wood (babul) from Mumbai,19.076,72.8777,7440-31-5,Sn,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.31",https://doi.org/10.1016/j.atmosres.2013.04.042,Samples collected from mumbai sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
M25WC3C,Wood Combustion in Chulha (Stove),Strontium,0.0001,0.0001,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,Laboratory samples at Mumbai,3-10-2007,composite of 3 samples from a stove burning fire wood (babul) from Mumbai,19.076,72.8777,7440-24-6,Sr,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.32",https://doi.org/10.1016/j.atmosres.2013.04.043,Samples collected from mumbai sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
M25WC3C,Wood Combustion in Chulha (Stove),Thorium,0.0009,0.0025,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,Laboratory samples at Mumbai,3-10-2007,composite of 3 samples from a stove burning fire wood (babul) from Mumbai,19.076,72.8777,7440-29-1,Th,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.33",https://doi.org/10.1016/j.atmosres.2013.04.044,Samples collected from mumbai sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
M25WC3C,Wood Combustion in Chulha (Stove),Titanium,0.0002,0.0005,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,Laboratory samples at Mumbai,3-10-2007,composite of 3 samples from a stove burning fire wood (babul) from Mumbai,19.076,72.8777,7440-32-6,Ti,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.34",https://doi.org/10.1016/j.atmosres.2013.04.045,Samples collected from mumbai sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
M25WC3C,Wood Combustion in Chulha (Stove),Vanadium,0.0097,0.0042,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,Laboratory samples at Mumbai,3-10-2007,composite of 3 samples from a stove burning fire wood (babul) from Mumbai,19.076,72.8777,7440-62-2,V,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.35",https://doi.org/10.1016/j.atmosres.2013.04.046,Samples collected from mumbai sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
M25WC3C,Wood Combustion in Chulha (Stove),Tungsten,0.023,0.0122,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,Laboratory samples at Mumbai,3-10-2007,composite of 3 samples from a stove burning fire wood (babul) from Mumbai,19.076,72.8777,7440-33-7,W,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.36",https://doi.org/10.1016/j.atmosres.2013.04.047,Samples collected from mumbai sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
M25WC3C,Wood Combustion in Chulha (Stove),Yttrium,0.0008,0.0006,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,Laboratory samples at Mumbai,3-10-2007,composite of 3 samples from a stove burning fire wood (babul) from Mumbai,19.076,72.8777,7440-65-5,Y,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.37",https://doi.org/10.1016/j.atmosres.2013.04.048,Samples collected from mumbai sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
M25WC3C,Wood Combustion in Chulha (Stove),Zinc,0.3288,0.0235,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,Laboratory samples at Mumbai,3-10-2007,composite of 3 samples from a stove burning fire wood (babul) from Mumbai,19.076,72.8777,7440-66-6,Zn,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.38",https://doi.org/10.1016/j.atmosres.2013.04.049,Samples collected from mumbai sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
M25WC3C,Wood Combustion in Chulha (Stove),Zirconium,0.0013,0.0009,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,Laboratory samples at Mumbai,3-10-2007,composite of 3 samples from a stove burning fire wood (babul) from Mumbai,19.076,72.8777,7440-67-7,Zr,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.39",https://doi.org/10.1016/j.atmosres.2013.04.050,Samples collected from mumbai sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
