Id,Name,Species,Mass,Uncertainity,Analythical Method,Uncertainty Method,Particle Size,N Samples,Reference,Country,Place,Test Year,Control Method,Sampling Method,Latitude,Longitude,CAS Number,Symbol,Reference,Link,other details
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,Sodium,0.3416,0.0325,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",25/11/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,7440-23-5,Na,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.21",https://doi.org/10.1016/j.atmosres.2013.04.032,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,Nickel,1.4181,0.1109,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",26/11/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,7440-02-0,Ni,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.22",https://doi.org/10.1016/j.atmosres.2013.04.033,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,Phosphorus,0.0343,0.0132,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",27/11/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,7723-14-0,P,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.23",https://doi.org/10.1016/j.atmosres.2013.04.034,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,Lead,0.075,0.0183,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",28/11/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,7439-92-1,Pb,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.24",https://doi.org/10.1016/j.atmosres.2013.04.035,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,Palladium,0.0108,0.0081,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",29/11/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,2023568,Pd,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.25",https://doi.org/10.1016/j.atmosres.2013.04.036,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,Antimony,0.0113,0.0081,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",30/11/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,7440-36-0,Sb,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.26",https://doi.org/10.1016/j.atmosres.2013.04.037,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,Scandium,0.0008,0.0004,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",01/12/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,7440-20-2,Sc,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.27",https://doi.org/10.1016/j.atmosres.2013.04.038,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,Selenium,0.0243,0.0083,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",02/12/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,7782-49-2,Se,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.28",https://doi.org/10.1016/j.atmosres.2013.04.039,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,Silicon,0.0906,0.01,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",03/12/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,7440-21-3,Si,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.29",https://doi.org/10.1016/j.atmosres.2013.04.040,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
C10HSP3C,Low Sulfur Heavy Stock (LSHS) Power Plant,Samarium,0.0129,0.0093,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM2.5,3,"Patil et al.,2013",India,"GMR Power plant, Basin Bridge Chennai",04/12/2007,NIL,Composite of 3 samples from a 200MW power plant in Chennai with dilution 0f 1:8 for 45 mins samoling duration,13.1032427,80.2684266,7440-19-9,Sm,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.30",https://doi.org/10.1016/j.atmosres.2013.04.041,Production of electricity 200 MW using engine Hundai. Low sulphur Heavy stock fuel
