Id,Name,Specie,Mass,Uncertainity,Analythical Method,Uncertainty Method,Particle Size,N Samples,Reference,Country,Place,Test Year,Control Method,Sampling Method,Latitude,Longitude,CAS Number,Symbol,Reference,Link
M10FPD1,Fugitive Dust Emissions from fertilizers,Strontium,0.001,0.0001,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,1,"Patil et al.,2013",India,Mumbai,2007,NIL,One ambient sample taken from a raw material storage yard in a fertilizer plant in Mumbai,,,7440-24-6,Sr,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.32",https://doi.org/10.1016/j.atmosres.2013.04.043
M10FPD1,Fugitive Dust Emissions from fertilizers,Thorium,0.0029,0.0014,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,1,"Patil et al.,2013",India,Mumbai,2007,NIL,One ambient sample taken from a raw material storage yard in a fertilizer plant in Mumbai,,,7440-29-1,Th,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.33",https://doi.org/10.1016/j.atmosres.2013.04.044
M10FPD1,Fugitive Dust Emissions from fertilizers,Titanium,0.0045,0.0005,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,1,"Patil et al.,2013",India,Mumbai,2007,NIL,One ambient sample taken from a raw material storage yard in a fertilizer plant in Mumbai,,,7440-32-6,Ti,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.34",https://doi.org/10.1016/j.atmosres.2013.04.045
M10FPD1,Fugitive Dust Emissions from fertilizers,Vanadium,0.0028,0.002,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,1,"Patil et al.,2013",India,Mumbai,2007,NIL,One ambient sample taken from a raw material storage yard in a fertilizer plant in Mumbai,,,7440-62-2,V,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.35",https://doi.org/10.1016/j.atmosres.2013.04.046
M10FPD1,Fugitive Dust Emissions from fertilizers,Tungsten,0.0084,0.006,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,1,"Patil et al.,2013",India,Mumbai,2007,NIL,One ambient sample taken from a raw material storage yard in a fertilizer plant in Mumbai,,,7440-33-7,W,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.36",https://doi.org/10.1016/j.atmosres.2013.04.047
M10FPD1,Fugitive Dust Emissions from fertilizers,Yttrium,0.0004,0.0003,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,1,"Patil et al.,2013",India,Mumbai,2007,NIL,One ambient sample taken from a raw material storage yard in a fertilizer plant in Mumbai,,,7440-65-5,Y,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.37",https://doi.org/10.1016/j.atmosres.2013.04.048
M10FPD1,Fugitive Dust Emissions from fertilizers,Zinc,0.144,0.0103,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,1,"Patil et al.,2013",India,Mumbai,2007,NIL,One ambient sample taken from a raw material storage yard in a fertilizer plant in Mumbai,,,7440-66-6,Zn,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.38",https://doi.org/10.1016/j.atmosres.2013.04.049
M10FPD1,Fugitive Dust Emissions from fertilizers,Zirconium,0.0007,0.0005,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,1,"Patil et al.,2013",India,Mumbai,2007,NIL,One ambient sample taken from a raw material storage yard in a fertilizer plant in Mumbai,,,7440-67-7,Zr,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.39",https://doi.org/10.1016/j.atmosres.2013.04.050
M10FPD1,Fugitive Dust Emissions from fertilizers,Flouride,0.1285,0.0103,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,1,"Patil et al.,2013",India,Mumbai,2007,NIL,One ambient sample taken from a raw material storage yard in a fertilizer plant in Mumbai,,,16984-48-8,F-,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.40",https://doi.org/10.1016/j.atmosres.2013.04.051
M10FPD1,Fugitive Dust Emissions from fertilizers,Chloride,11.3644,0.833,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,1,"Patil et al.,2013",India,Mumbai,2007,NIL,One ambient sample taken from a raw material storage yard in a fertilizer plant in Mumbai,,,16887-00-6,Cl-,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.41",https://doi.org/10.1016/j.atmosres.2013.04.052
M10FPD1,Fugitive Dust Emissions from fertilizers,Nitrite,0.0135,0.0001,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,1,"Patil et al.,2013",India,Mumbai,2007,NIL,One ambient sample taken from a raw material storage yard in a fertilizer plant in Mumbai,,,14797-65-0,NO2-,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.42",https://doi.org/10.1016/j.atmosres.2013.04.053
M10FPD1,Fugitive Dust Emissions from fertilizers,Bromide,0.0069,0.005,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,1,"Patil et al.,2013",India,Mumbai,2007,NIL,One ambient sample taken from a raw material storage yard in a fertilizer plant in Mumbai,,,24959-67-9,Br-,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.43",https://doi.org/10.1016/j.atmosres.2013.04.054
M10FPD1,Fugitive Dust Emissions from fertilizers,Nitrate,40.4648,2.8677,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,1,"Patil et al.,2013",India,Mumbai,2007,NIL,One ambient sample taken from a raw material storage yard in a fertilizer plant in Mumbai,,,14797-55-8,NO3-,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.44",https://doi.org/10.1016/j.atmosres.2013.04.055
M10FPD1,Fugitive Dust Emissions from fertilizers,Phosphate,3.7561,0.2686,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,1,"Patil et al.,2013",India,Mumbai,2007,NIL,One ambient sample taken from a raw material storage yard in a fertilizer plant in Mumbai,,,14265-44-2,PO4--,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.45",https://doi.org/10.1016/j.atmosres.2013.04.056
M10FPD1,Fugitive Dust Emissions from fertilizers,Sulfate,3.244,0.2334,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,1,"Patil et al.,2013",India,Mumbai,2007,NIL,One ambient sample taken from a raw material storage yard in a fertilizer plant in Mumbai,,,14808-79-8,SO4--,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.46",https://doi.org/10.1016/j.atmosres.2013.04.057
