Id,Name,Species,Mass,Uncertainity,Analythical Method,Uncertainty Method,Particle Size,N Samples,Reference,Country,Place,Test Year,Sampling Method,Latitude,Longitude,CAS Number,Symbol,Reference,Link,Other comments
D10UPD1,Unpaved Road Dust,Tin,0.2949,0.0201,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,1,"Patil et al.,2013",India,"Manoj Metals,Panki Industrail Area, Kanpur",3-12-2007,"The dust samples from the unpaved roads were collected by sweeping with a broom or a shovel, domestic broom was used for sampling",28.7041,77.1025,7440-31-5,Sn,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.31",https://doi.org/10.1016/j.atmosres.2013.04.042,The dust samples were collected from 2 km x 2 km of grid surrounding the ambient site
D10UPD1,Unpaved Road Dust,Strontium,0.0138,0.0008,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,1,"Patil et al.,2013",India,"Manoj Metals,Panki Industrail Area, Kanpur",3-12-2007,"The dust samples from the unpaved roads were collected by sweeping with a broom or a shovel, domestic broom was used for sampling",28.7041,77.1025,7440-24-6,Sr,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.32",https://doi.org/10.1016/j.atmosres.2013.04.043,The dust samples were collected from 2 km x 2 km of grid surrounding the ambient site
D10UPD1,Unpaved Road Dust,Thorium,0.0006,0.0002,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,1,"Patil et al.,2013",India,"Manoj Metals,Panki Industrail Area, Kanpur",3-12-2007,"The dust samples from the unpaved roads were collected by sweeping with a broom or a shovel, domestic broom was used for sampling",28.7041,77.1025,7440-29-1,Th,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.33",https://doi.org/10.1016/j.atmosres.2013.04.044,The dust samples were collected from 2 km x 2 km of grid surrounding the ambient site
D10UPD1,Unpaved Road Dust,Titanium,0.1254,0.0078,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,1,"Patil et al.,2013",India,"Manoj Metals,Panki Industrail Area, Kanpur",3-12-2007,"The dust samples from the unpaved roads were collected by sweeping with a broom or a shovel, domestic broom was used for sampling",28.7041,77.1025,7440-32-6,Ti,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.34",https://doi.org/10.1016/j.atmosres.2013.04.045,The dust samples were collected from 2 km x 2 km of grid surrounding the ambient site
D10UPD1,Unpaved Road Dust,Vanadium,0.0016,0.0004,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,1,"Patil et al.,2013",India,"Manoj Metals,Panki Industrail Area, Kanpur",3-12-2007,"The dust samples from the unpaved roads were collected by sweeping with a broom or a shovel, domestic broom was used for sampling",28.7041,77.1025,7440-62-2,V,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.35",https://doi.org/10.1016/j.atmosres.2013.04.046,The dust samples were collected from 2 km x 2 km of grid surrounding the ambient site
D10UPD1,Unpaved Road Dust,Tungsten,0.0037,0.0011,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,1,"Patil et al.,2013",India,"Manoj Metals,Panki Industrail Area, Kanpur",3-12-2007,"The dust samples from the unpaved roads were collected by sweeping with a broom or a shovel, domestic broom was used for sampling",28.7041,77.1025,7440-33-7,W,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.36",https://doi.org/10.1016/j.atmosres.2013.04.047,The dust samples were collected from 2 km x 2 km of grid surrounding the ambient site
D10UPD1,Unpaved Road Dust,Yttrium,0.0009,0.0001,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,1,"Patil et al.,2013",India,"Manoj Metals,Panki Industrail Area, Kanpur",3-12-2007,"The dust samples from the unpaved roads were collected by sweeping with a broom or a shovel, domestic broom was used for sampling",28.7041,77.1025,7440-65-5,Y,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.37",https://doi.org/10.1016/j.atmosres.2013.04.048,The dust samples were collected from 2 km x 2 km of grid surrounding the ambient site
D10UPD1,Unpaved Road Dust,Zinc,0.081,0.0048,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,1,"Patil et al.,2013",India,"Manoj Metals,Panki Industrail Area, Kanpur",3-12-2007,"The dust samples from the unpaved roads were collected by sweeping with a broom or a shovel, domestic broom was used for sampling",28.7041,77.1025,7440-66-6,Zn,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.38",https://doi.org/10.1016/j.atmosres.2013.04.049,The dust samples were collected from 2 km x 2 km of grid surrounding the ambient site
D10UPD1,Unpaved Road Dust,Zirconium,0.0003,0.0001,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,1,"Patil et al.,2013",India,"Manoj Metals,Panki Industrail Area, Kanpur",3-12-2007,"The dust samples from the unpaved roads were collected by sweeping with a broom or a shovel, domestic broom was used for sampling",28.7041,77.1025,7440-67-7,Zr,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.39",https://doi.org/10.1016/j.atmosres.2013.04.050,The dust samples were collected from 2 km x 2 km of grid surrounding the ambient site
D10UPD1,Unpaved Road Dust,Flouride,0.3016,0.0216,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,1,"Patil et al.,2013",India,"Manoj Metals,Panki Industrail Area, Kanpur",3-12-2007,"The dust samples from the unpaved roads were collected by sweeping with a broom or a shovel, domestic broom was used for sampling",28.7041,77.1025,16984-48-8,F-,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.40",https://doi.org/10.1016/j.atmosres.2013.04.051,The dust samples were collected from 2 km x 2 km of grid surrounding the ambient site
D10UPD1,Unpaved Road Dust,Chloride,0.2628,0.0253,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,1,"Patil et al.,2013",India,"Manoj Metals,Panki Industrail Area, Kanpur",3-12-2007,"The dust samples from the unpaved roads were collected by sweeping with a broom or a shovel, domestic broom was used for sampling",28.7041,77.1025,16887-00-6,Cl-,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.41",https://doi.org/10.1016/j.atmosres.2013.04.052,The dust samples were collected from 2 km x 2 km of grid surrounding the ambient site
D10UPD1,Unpaved Road Dust,Nitrite,0.0028,0.0002,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,1,"Patil et al.,2013",India,"Manoj Metals,Panki Industrail Area, Kanpur",3-12-2007,"The dust samples from the unpaved roads were collected by sweeping with a broom or a shovel, domestic broom was used for sampling",28.7041,77.1025,14797-65-0,NO2-,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.42",https://doi.org/10.1016/j.atmosres.2013.04.053,The dust samples were collected from 2 km x 2 km of grid surrounding the ambient site
D10UPD1,Unpaved Road Dust,Bromide,0.014,0.0018,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,1,"Patil et al.,2013",India,"Manoj Metals,Panki Industrail Area, Kanpur",3-12-2007,"The dust samples from the unpaved roads were collected by sweeping with a broom or a shovel, domestic broom was used for sampling",28.7041,77.1025,24959-67-9,Br-,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.43",https://doi.org/10.1016/j.atmosres.2013.04.054,The dust samples were collected from 2 km x 2 km of grid surrounding the ambient site
D10UPD1,Unpaved Road Dust,Nitrate,0.0028,0.0020,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,1,"Patil et al.,2013",India,"Manoj Metals,Panki Industrail Area, Kanpur",3-12-2007,"The dust samples from the unpaved roads were collected by sweeping with a broom or a shovel, domestic broom was used for sampling",28.7041,77.1025,14797-55-8,NO3-,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.44",https://doi.org/10.1016/j.atmosres.2013.04.055,The dust samples were collected from 2 km x 2 km of grid surrounding the ambient site
D10UPD1,Unpaved Road Dust,Phosphate,0.0013,0.0009,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,1,"Patil et al.,2013",India,"Manoj Metals,Panki Industrail Area, Kanpur",3-12-2007,"The dust samples from the unpaved roads were collected by sweeping with a broom or a shovel, domestic broom was used for sampling",28.7041,77.1025,14265-44-2,PO4--,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.45",https://doi.org/10.1016/j.atmosres.2013.04.056,The dust samples were collected from 2 km x 2 km of grid surrounding the ambient site
D10UPD1,Unpaved Road Dust,Sulfate,0.6315,0.0455,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,1,"Patil et al.,2013",India,"Manoj Metals,Panki Industrail Area, Kanpur",3-12-2007,"The dust samples from the unpaved roads were collected by sweeping with a broom or a shovel, domestic broom was used for sampling",28.7041,77.1025,14808-79-8,SO4--,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.46",https://doi.org/10.1016/j.atmosres.2013.04.057,The dust samples were collected from 2 km x 2 km of grid surrounding the ambient site
D10UPD1,Unpaved Road Dust,Sodium ion,0.2077,0.0322,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,1,"Patil et al.,2013",India,"Manoj Metals,Panki Industrail Area, Kanpur",3-12-2007,"The dust samples from the unpaved roads were collected by sweeping with a broom or a shovel, domestic broom was used for sampling",28.7041,77.1025,,Na+,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.47",https://doi.org/10.1016/j.atmosres.2013.04.058,The dust samples were collected from 2 km x 2 km of grid surrounding the ambient site
D10UPD1,Unpaved Road Dust,Ammonium,0.0436,0.0109,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,1,"Patil et al.,2013",India,"Manoj Metals,Panki Industrail Area, Kanpur",3-12-2007,"The dust samples from the unpaved roads were collected by sweeping with a broom or a shovel, domestic broom was used for sampling",28.7041,77.1025,,NH4+,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.48",https://doi.org/10.1016/j.atmosres.2013.04.059,The dust samples were collected from 2 km x 2 km of grid surrounding the ambient site
D10UPD1,Unpaved Road Dust,Soluble Potassium,0.1197,0.0221,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,1,"Patil et al.,2013",India,"Manoj Metals,Panki Industrail Area, Kanpur",3-12-2007,"The dust samples from the unpaved roads were collected by sweeping with a broom or a shovel, domestic broom was used for sampling",28.7041,77.1025,,K+,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.49",https://doi.org/10.1016/j.atmosres.2013.04.060,The dust samples were collected from 2 km x 2 km of grid surrounding the ambient site
D10UPD1,Unpaved Road Dust,Soluble Calcium,1.0617,0.0977,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,1,"Patil et al.,2013",India,"Manoj Metals,Panki Industrail Area, Kanpur",3-12-2007,"The dust samples from the unpaved roads were collected by sweeping with a broom or a shovel, domestic broom was used for sampling",28.7041,77.1025,,Ca2+,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.50",https://doi.org/10.1016/j.atmosres.2013.04.061,The dust samples were collected from 2 km x 2 km of grid surrounding the ambient site
D10UPD1,Unpaved Road Dust,Soluble Magnesium,0.147,0.0169,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,1,"Patil et al.,2013",India,"Manoj Metals,Panki Industrail Area, Kanpur",3-12-2007,"The dust samples from the unpaved roads were collected by sweeping with a broom or a shovel, domestic broom was used for sampling",28.7041,77.1025,,Mg2+,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.51",https://doi.org/10.1016/j.atmosres.2013.04.062,The dust samples were collected from 2 km x 2 km of grid surrounding the ambient site
D10UPD1,Unpaved Road Dust,OC1,0.0242,0.0012,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM10,1,"Patil et al.,2013",India,"Manoj Metals,Panki Industrail Area, Kanpur",3-12-2007,"The dust samples from the unpaved roads were collected by sweeping with a broom or a shovel, domestic broom was used for sampling",28.7041,77.1025,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.52",https://doi.org/10.1016/j.atmosres.2013.04.063,The dust samples were collected from 2 km x 2 km of grid surrounding the ambient site
D10UPD1,Unpaved Road Dust,OC2,0.289,0.0144,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM10,1,"Patil et al.,2013",India,"Manoj Metals,Panki Industrail Area, Kanpur",3-12-2007,"The dust samples from the unpaved roads were collected by sweeping with a broom or a shovel, domestic broom was used for sampling",28.7041,77.1025,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.53",https://doi.org/10.1016/j.atmosres.2013.04.064,The dust samples were collected from 2 km x 2 km of grid surrounding the ambient site
D10UPD1,Unpaved Road Dust,OC3,0.9751,0.0488,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM10,1,"Patil et al.,2013",India,"Manoj Metals,Panki Industrail Area, Kanpur",3-12-2007,"The dust samples from the unpaved roads were collected by sweeping with a broom or a shovel, domestic broom was used for sampling",28.7041,77.1025,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.54",https://doi.org/10.1016/j.atmosres.2013.04.065,The dust samples were collected from 2 km x 2 km of grid surrounding the ambient site
D10UPD1,Unpaved Road Dust,OC4,1.1421,0.0571,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM10,1,"Patil et al.,2013",India,"Manoj Metals,Panki Industrail Area, Kanpur",3-12-2007,"The dust samples from the unpaved roads were collected by sweeping with a broom or a shovel, domestic broom was used for sampling",28.7041,77.1025,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.55",https://doi.org/10.1016/j.atmosres.2013.04.066,The dust samples were collected from 2 km x 2 km of grid surrounding the ambient site
D10UPD1,Unpaved Road Dust,OP,0,0.0000,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM10,1,"Patil et al.,2013",India,"Manoj Metals,Panki Industrail Area, Kanpur",3-12-2007,"The dust samples from the unpaved roads were collected by sweeping with a broom or a shovel, domestic broom was used for sampling",28.7041,77.1025,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.56",https://doi.org/10.1016/j.atmosres.2013.04.067,The dust samples were collected from 2 km x 2 km of grid surrounding the ambient site
D10UPD1,Unpaved Road Dust,EC1,0.6128,0.0306,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM10,1,"Patil et al.,2013",India,"Manoj Metals,Panki Industrail Area, Kanpur",3-12-2007,"The dust samples from the unpaved roads were collected by sweeping with a broom or a shovel, domestic broom was used for sampling",28.7041,77.1025,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.57",https://doi.org/10.1016/j.atmosres.2013.04.068,The dust samples were collected from 2 km x 2 km of grid surrounding the ambient site
D10UPD1,Unpaved Road Dust,EC2,0.1405,0.0070,"Thermal/Optical Carbon Analyzer (Model 2001, DRI) IMPROVE A",standard deviation,PM10,1,"Patil et al.,2013",India,"Manoj Metals,Panki Industrail Area, Kanpur",3-12-2007,"The dust samples from the unpaved roads were collected by sweeping with a broom or a shovel, domestic broom was used for sampling",28.7041,77.1025,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.58",https://doi.org/10.1016/j.atmosres.2013.04.069,The dust samples were collected from 2 km x 2 km of grid surrounding the ambient site
D10UPD1,Unpaved Road Dust,EC3,0.0349,0.0017,"Thermal/Optical Carbon Analyzer (Model 2001, DRI) IMPROVE A",standard deviation,PM10,1,"Patil et al.,2013",India,"Manoj Metals,Panki Industrail Area, Kanpur",3-12-2007,"The dust samples from the unpaved roads were collected by sweeping with a broom or a shovel, domestic broom was used for sampling",28.7041,77.1025,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.59",https://doi.org/10.1016/j.atmosres.2013.04.070,The dust samples were collected from 2 km x 2 km of grid surrounding the ambient site
